Date,Red_Numerator,Red_Denominator,Orange_Numerator,Orange_Denominator,Green-E_Numerator,Green-E_Denominator,Green-D_Numerator,Green-D_Denominator,Green-C_Numerator,Green-C_Denominator,Green-B_Numerator,Green-B_Denominator,Blue_Numerator,Blue_Denominator
2016-09-05,78881.31,83263.95,53254.5,55418.86,12362.1,14978.51,7501.095,9210.892,9319.272,11908.33,6792.623,8058.705,14274.86,14487.95
2016-09-06,75225.71,80945.55,47420.35,53017.19,11279.98,15727.0,7178.398,9906.492,8134.769,11723.39,6315.656,8425.066,14408.74,15427.16
2016-09-07,81645.88,85807.65,49336.51,53303.7,11708.56,15541.21,8603.158,10989.42,9157.967,12273.04,6413.706,8034.477,16797.29,17569.97
2016-09-08,70259.19,78491.64,43905.21,49139.35,10056.82,14531.35,7590.252,10554.95,8168.317,12249.44,6223.536,8156.977,11374.22,13603.42
2016-09-09,76800.09,84093.35,50165.93,54263.41,11058.12,15261.13,8229.622,10678.83,7736.984,11614.9,6499.933,7989.852,16280.62,17054.5
2016-09-12,57412.63,68081.83,44727.25,51027.55,10250.04,15196.12,7514.219,10886.07,7972.422,12472.46,6122.335,8237.004,14027.77,15662.7
2016-09-13,78247.48,85132.51,51219.76,55241.63,10990.31,14410.51,8566.683,10799.44,9844.329,12646.4,6375.971,8054.408,16329.8,17210.1
2016-09-14,72674.16,79608.26,48509.43,52271.23,9855.6,14473.16,6971.297,10535.92,8049.861,12279.41,5393.84,7750.444,13667.8,14778.87
2016-09-15,73032.03,81167.9,51289.51,54066.74,10998.95,14644.0,8580.612,11070.26,9669.19,12572.49,6798.845,8154.216,15679.17,16360.68
2016-09-19,74881.91,83777.13,48158.42,52932.96,11433.23,15423.96,7269.1,10113.25,8566.532,12047.12,6276.815,7663.215,15227.35,15921.2
2016-09-20,77438.88,85243.37,53109.85,56519.11,11136.87,15354.82,8662.796,10701.02,9170.558,12355.19,6134.1,8035.069,16526.05,17412.44
2016-09-21,71828.29,80622.32,47740.0,52260.26,11700.75,15917.13,8501.894,11211.89,9037.319,11879.03,5947.72,7955.323,16659.03,17173.53
2016-09-22,69636.63,78708.52,46488.47,49661.31,9588.281,15139.13,7632.149,10512.77,8243.091,12112.23,6104.067,7989.613,13055.71,14481.08
2016-09-23,68688.08,75697.82,47417.17,51748.75,11015.46,15300.97,8624.285,11477.44,8390.015,11791.33,6102.446,8132.57,13487.1,14990.23
2016-09-26,64664.73,71998.94,41194.43,45986.33,9245.277,13472.15,7360.766,10719.53,8212.548,11966.43,5802.346,7976.469,13976.97,15084.79
2016-09-27,70565.81,78671.45,48364.73,52553.67,10558.29,15071.74,7951.559,10772.03,8432.424,12014.68,6175.59,8062.378,14022.99,15430.82
2016-09-28,43064.49,48511.92,34505.27,38025.21,8201.87,12223.72,6358.997,9201.066,6495.18,9429.151,4811.488,6713.255,11064.67,11620.46
2016-09-29,70273.55,76740.53,45484.96,49219.46,9350.222,14239.77,8423.5,11453.38,8033.059,11893.88,6409.567,8228.014,13393.11,14910.66
2016-09-30,69997.65,75936.06,45062.24,49616.5,9909.238,14099.6,7542.488,10235.09,8606.635,12114.15,5672.637,7507.657,13731.4,14738.16
2016-10-03,75809.59,82699.2,49561.0,52987.19,9549.212,14523.94,7626.149,10300.45,7967.581,11958.87,6323.178,8315.843,13583.42,15179.34
2016-10-04,80160.97,85550.49,50820.63,55311.41,10910.29,14800.46,8919.65,11162.06,9414.703,12606.97,6528.511,8127.686,15653.3,16468.8
2016-10-05,73810.03,83559.3,52771.54,55181.44,10433.8,14532.44,8766.958,10701.39,9304.76,12544.89,6155.199,8062.158,16663.05,17269.56
2016-10-06,69520.54,77456.13,44157.81,49633.67,10436.24,15009.37,7266.769,10552.69,8665.543,12686.84,5964.888,8024.971,13415.99,15018.73
2016-10-07,67282.91,76109.16,45970.27,50061.32,10502.37,15588.56,7913.56,11210.28,7806.709,11487.66,5410.295,7157.09,13328.83,14571.5
2016-10-10,96511.85,109183.4,69682.77,74058.66,15754.81,21125.14,12722.63,16936.42,12455.03,17049.49,7881.29,10030.09,25188.53,26656.76
2016-10-11,105928.1,113908.5,72782.61,76891.52,18190.87,23709.53,14291.32,17905.88,12836.65,17255.85,8392.449,10100.34,26681.27,28661.38
2016-10-12,92479.28,101865.7,59066.02,66270.36,14504.86,22030.22,13174.76,18036.27,11344.26,17213.07,6249.389,9719.224,22602.28,24385.5
2016-10-13,97506.31,107475.8,66590.77,72410.15,16231.16,22861.36,12470.28,17089.18,12073.17,17359.21,7654.289,10636.42,23697.74,25992.16
2016-10-14,85708.29,89774.88,56008.4,59477.71,14011.77,18824.16,11197.9,13455.26,9841.529,13204.51,6516.365,7675.019,22030.07,22706.6
2016-10-17,95427.74,105954.8,69582.59,73840.14,15605.2,21547.67,13066.07,16854.07,13122.05,17239.56,6917.557,9514.791,23649.39,25630.24
2016-10-18,99982.63,108679.2,63956.05,71954.55,17086.79,23935.49,13053.34,17382.82,11710.61,17359.44,7621.488,10261.1,23465.72,25688.47
2016-10-19,105299.6,115664.4,69814.05,75454.59,17603.94,23032.01,15177.89,18204.35,13254.26,17729.06,8937.022,10579.71,27804.86,28852.08
2016-10-20,108101.3,114479.4,74894.74,79914.19,18882.42,23782.94,15756.61,18825.59,12453.5,16363.57,8415.664,10253.26,28122.87,28831.56
2016-10-21,89953.07,103647.8,63583.49,67629.55,17027.28,23623.05,13763.42,17502.69,12079.81,16862.81,8134.896,10211.33,23146.48,25074.33
2016-10-24,58601.28,74363.67,69234.48,74466.4,15307.45,22491.16,13782.07,17861.36,10992.86,16068.29,7548.266,10049.65,23574.48,25302.5
2016-10-25,96177.33,107047.6,64476.52,71972.03,14992.3,22697.54,13201.06,18493.03,9206.375,15078.71,7709.921,10411.82,23735.24,26323.57
2016-10-26,78234.14,91550.73,47826.26,50219.28,17199.75,22738.61,14809.03,19215.25,11297.79,15851.88,8030.705,10333.1,28076.24,28727.65
2016-10-27,72873.74,79851.89,65836.19,73138.75,16550.43,22620.12,13015.55,17698.61,12322.55,17641.76,7530.369,10088.38,24463.27,26236.6
2016-10-28,77080.23,82944.03,63313.81,72510.75,15892.27,22487.67,13313.01,18136.72,12353.19,17213.95,7115.967,9694.978,23983.09,25627.39
2016-10-31,75598.43,87218.99,67002.63,74844.12,15471.55,22747.33,13365.68,18402.93,10884.26,15923.98,6943.444,9593.058,25458.06,26956.85
2016-11-01,76644.13,85647.31,66642.5,73046.85,16146.61,23644.36,13781.54,18204.97,11327.95,17174.41,7385.116,10019.41,24064.21,25870.09
2016-11-02,83926.46,89849.93,71246.52,75629.49,17608.33,23355.97,13482.28,17327.19,12951.85,17143.83,8414.794,10449.07,27875.91,28830.84
2016-11-03,83326.05,89479.99,75549.52,78417.45,17236.27,22917.93,12866.44,17448.89,12916.61,18187.56,7787.574,10361.97,28556.24,29074.49
2016-11-04,71245.17,79521.41,64950.75,70512.42,16463.42,23836.18,13272.31,18064.82,11983.32,16421.91,7596.19,10151.4,23213.64,25582.5
2016-11-07,68561.54,76775.38,46753.16,53832.19,15168.89,23340.99,12654.76,18736.7,10322.89,15742.1,7170.899,10268.13,21754.52,23669.4
2016-11-08,83717.14,89131.94,75019.57,78039.98,16115.95,22180.59,14137.1,17064.82,12624.55,17126.25,8695.61,10308.35,27503.94,28599.14
2016-11-09,77135.91,84252.08,65078.13,72206.97,16140.46,23219.75,11412.7,15773.63,12354.58,17896.35,7711.599,10401.31,24473.32,26382.84
2016-11-10,69785.81,77576.67,64793.24,71527.49,14469.29,21565.43,11720.16,16081.1,10859.08,16917.91,6946.106,9692.709,23239.97,25604.75
2016-11-11,74697.17,80763.3,62156.67,68082.21,15699.35,22561.51,12792.61,17504.48,11316.05,17087.49,7338.717,9854.045,22888.97,24947.2
2016-11-14,75444.74,83394.59,61142.16,67549.49,15946.66,23132.99,13170.97,18340.76,10358.97,15842.0,7456.88,10074.17,20612.4,23853.99
2016-11-15,70335.21,79085.7,69612.38,74941.26,16293.93,23609.79,12522.75,17709.21,10343.06,16398.14,7028.056,10348.74,23152.2,24893.27
2016-11-16,83602.44,88241.43,73733.28,78291.66,17630.54,23240.52,13738.59,17146.88,13288.95,17501.08,8518.531,10448.91,26586.05,27856.86
2016-11-17,73224.04,82466.62,68098.44,74081.77,16676.51,23735.15,13454.96,18286.15,12155.49,16864.52,3001.814,4345.909,24958.33,26554.71
2016-11-18,84733.4,90576.97,70549.9,75217.7,17994.14,23285.35,14338.05,17713.8,12596.14,17373.74,8485.989,10513.25,27488.4,29070.68
2016-11-21,15874.85,18438.79,36854.75,38921.14,6764.495,9228.187,5316.053,6779.176,4788.563,6433.1,2410.871,3170.698,14001.45,14684.16
2016-11-22,57333.93,64549.15,47664.61,56544.08,15816.06,23465.24,12361.88,17823.61,10923.5,16941.06,6391.131,9400.479,22357.49,24220.95
2016-11-23,67927.18,74075.31,59305.83,62548.81,14248.97,18779.71,11566.78,14487.62,10124.92,14332.17,6277.143,8177.007,21953.08,22448.74
2016-11-24,74705.94,82023.87,73776.89,76839.64,16302.73,20263.87,14892.43,17742.54,14186.2,18095.69,7546.209,9808.644,22252.0,24383.9
2016-11-25,77298.15,84383.42,71621.65,75268.25,16461.98,21551.53,15919.19,19878.72,11441.98,15159.0,8106.398,9753.539,25318.81,26665.42
2016-11-28,65581.74,78641.89,66233.26,72393.05,16505.39,22270.56,12655.93,16964.43,11516.56,16361.59,7325.479,10123.11,23084.79,25163.11
2016-11-29,75353.53,86065.9,66953.72,73895.6,16801.5,23081.05,13262.6,17898.13,10414.85,15564.14,7157.282,9949.326,23264.06,25372.43
2016-11-30,73086.19,80523.0,66661.54,71426.71,15144.6,22374.96,13711.37,19072.0,10648.39,16082.05,6436.403,9977.147,23397.0,25053.76
2016-12-01,47794.39,51770.64,46761.58,50378.67,10518.52,14961.07,8303.222,11757.46,7353.077,10143.9,4020.494,5542.362,17077.01,18015.26
2016-12-02,81236.6,89008.82,75780.89,78723.19,17648.74,22826.82,15079.0,18278.06,13195.96,17500.12,8847.671,10197.09,27679.17,28986.56
2016-12-05,72099.12,80700.09,63489.69,70583.57,20503.81,27868.92,12930.04,17102.3,11562.82,17829.95,7592.728,10106.27,22577.57,24508.7
2016-12-06,77544.14,86264.28,69298.62,74714.95,16658.49,23306.78,11851.24,16370.31,12533.44,17488.43,7798.501,10231.01,24002.76,26364.19
2016-12-07,71096.33,80953.71,66006.44,72093.0,18409.21,25303.49,11900.32,16908.14,12636.97,17859.03,7795.726,10499.14,22737.61,24930.32
2016-12-08,76196.31,83668.8,66431.73,72969.96,16585.8,23696.09,12008.24,17155.81,10563.69,15918.14,7485.47,10312.77,22940.96,25099.39
2016-12-09,82788.18,90066.87,74400.82,77404.27,18207.21,22968.02,13184.96,17119.55,11719.43,16783.36,8490.902,10164.74,26691.85,28521.53
2016-12-12,79260.86,86600.69,66855.98,72367.76,15102.03,22713.06,11664.95,18267.04,10128.88,15327.14,7964.351,10863.85,23526.1,25605.43
2016-12-13,84580.27,88992.12,68543.01,76292.58,20074.49,26081.34,13200.97,17127.42,12899.41,18199.64,8374.03,10670.76,27106.24,28530.56
2016-12-14,80172.43,88978.88,74650.67,77927.45,17594.41,23278.86,13729.71,16964.69,13148.88,17185.12,8732.589,9894.815,26191.02,27711.02
2016-12-15,69998.35,81835.75,63976.46,73574.7,15669.27,22591.42,11375.42,16259.13,10177.2,15269.69,7154.206,9963.876,20718.61,23714.3
2016-12-16,72524.71,84350.42,62310.46,71116.77,16668.2,23462.75,13884.82,18364.81,11762.72,16456.14,5972.767,8791.26,27050.34,28416.24
2016-12-19,77527.26,84387.26,64026.72,71362.62,17872.48,24639.64,12493.69,17090.36,10531.42,15824.33,7274.409,10462.87,24816.45,26724.44
2016-12-20,78226.04,85439.11,73201.13,77098.71,12621.47,16224.27,6850.995,9008.131,6516.926,9195.77,5278.586,6626.444,23745.79,26523.29
2016-12-21,70222.3,74709.04,60844.74,65330.28,14671.88,20396.41,11224.58,15403.99,8751.7,12737.71,6213.619,8248.321,22259.18,22896.74
2016-12-22,69959.65,72477.3,60180.77,65382.73,16372.52,24294.25,13177.13,17839.92,11518.55,17092.48,7653.937,10219.34,22648.08,23542.77
2016-12-23,71746.81,76005.28,64787.82,67225.02,14426.94,22993.36,13397.57,18046.93,11280.34,16801.01,7391.429,10124.08,20068.33,21866.06
2016-12-26,73946.36,81280.41,70092.37,76891.35,18053.65,21826.71,13694.68,16490.49,13675.95,16995.5,8245.157,10196.96,23156.72,24615.58
2016-12-27,66406.58,74459.84,65243.37,68473.73,16398.17,23265.26,13681.59,17649.15,12136.47,16700.22,7728.971,10124.32,25248.27,25961.41
2016-12-28,83721.32,87937.73,68513.81,71628.14,21343.62,25733.87,14489.93,17873.24,13053.46,17795.4,8394.262,10273.8,28063.72,29127.29
2016-12-29,82103.48,88335.89,64966.41,67373.41,18928.77,23993.56,14509.23,17230.86,12888.8,16671.4,9215.142,10614.36,28689.88,29539.17
2016-12-30,71251.71,75797.99,66061.19,69435.23,16698.24,22852.12,13215.5,17573.38,12210.22,17203.39,7608.483,9840.677,20552.24,21670.04
2017-01-02,73926.03,77129.29,68700.62,69801.14,17419.95,21547.09,13499.74,15956.66,14073.06,18454.33,7948.515,9952.075,22409.4,23016.73
2017-01-03,67086.01,71311.08,54094.57,61072.85,16404.35,22606.64,13535.69,17520.78,12042.44,16740.98,7932.123,10281.45,20338.8,20658.65
2017-01-04,66936.37,69847.57,65355.82,66907.12,16625.73,23272.2,13216.34,17347.21,12809.23,17164.96,7486.255,10102.76,22238.04,23002.48
2017-01-05,83340.4,88542.76,77107.54,81706.04,15258.45,19803.63,11189.16,14222.02,10241.09,13722.98,6763.806,8390.55,26887.13,27432.58
2017-01-06,83494.98,88619.18,69091.68,74660.52,18479.09,23367.78,15314.46,18679.28,13988.55,17086.89,9050.442,10350.56,25531.6,27246.78
2017-01-09,57279.37,65363.2,54317.48,60415.15,14964.39,22605.31,11693.77,16918.23,10696.97,17025.87,7869.48,10911.36,19974.27,21506.63
2017-01-10,76201.39,86781.69,76800.52,80992.01,18962.39,23508.58,15681.91,18558.77,14032.74,17832.45,8743.491,10362.01,26160.25,27344.24
2017-01-11,80137.21,85197.45,76053.34,80954.13,18176.51,22747.99,15003.87,18063.79,14340.98,17358.45,8417.601,10022.57,28607.09,29051.8
2017-01-12,67893.47,72308.78,63054.11,67253.64,16532.49,23506.16,13692.87,17958.55,12376.06,17306.23,7842.902,10069.78,21915.93,22614.9
2017-01-13,82646.16,87745.77,77579.05,81190.27,17785.01,23442.73,14384.23,18218.87,14347.91,18440.61,9189.789,10634.49,27334.28,28405.45
2017-01-16,72548.75,76481.0,66418.57,67715.5,17583.27,22708.8,14363.88,17763.88,12964.64,16494.6,8779.943,10926.84,21698.5,22084.88
2017-01-17,63506.3,68158.47,65520.14,68061.63,15761.74,22374.04,13393.41,17871.93,12033.78,16896.33,7840.906,10782.94,21517.45,21972.51
2017-01-18,76875.28,84917.16,78294.35,81639.38,22980.25,28511.95,15005.02,18052.2,13913.33,17596.46,7764.392,9882.569,28231.69,28761.54
2017-01-19,67900.65,72504.22,67889.4,70551.67,15962.46,22959.8,13534.77,18476.91,11713.03,16630.27,6931.229,9732.144,21002.77,21284.85
2017-01-20,80559.05,85396.67,80656.02,84094.55,18386.57,23712.2,15116.99,19150.68,11051.94,14837.03,8097.258,10343.43,22504.96,23720.96
2017-01-23,73304.46,78952.99,70306.55,74817.61,16502.55,23623.05,14522.63,19014.3,12487.12,16833.72,7672.367,10247.28,23200.39,24229.38
2017-01-24,79993.87,83875.91,78312.06,81159.39,16066.54,22957.91,11396.56,14974.01,13687.75,17914.14,8176.928,10443.55,27703.55,28303.53
2017-01-25,64003.89,68644.07,60699.22,63107.54,15970.21,22914.99,13210.7,17956.6,10678.73,15711.14,7452.227,10109.34,21639.76,21996.18
2017-01-26,66889.59,72668.73,65228.58,68051.59,16323.93,22412.24,14240.72,18367.45,11745.94,16804.35,8467.162,10633.66,21599.17,22320.98
2017-01-27,81963.76,87285.05,80693.98,83063.89,23372.32,28764.21,14415.35,18051.13,13349.93,17330.41,8666.8,10403.2,28684.33,29036.73
2017-01-30,65698.06,70975.58,59458.66,67217.36,15870.4,21621.65,13131.02,17986.68,12060.05,17449.82,7330.723,9969.979,22360.1,22654.41
2017-01-31,80270.58,86265.06,77069.08,80711.22,17291.4,22964.24,13866.71,17485.62,13681.59,17917.49,8474.788,10464.33,27694.83,28297.19
2017-02-01,82104.04,86236.0,77302.82,82321.81,17256.04,22618.83,13910.0,18500.97,13367.03,17091.15,8338.335,10237.69,26309.97,27293.48
2017-02-02,79207.26,85170.8,81069.35,82976.76,18318.0,23587.48,14682.47,18678.16,12380.36,16248.83,8158.381,10543.12,27755.11,28409.75
2017-02-03,81048.9,85946.29,82713.29,84332.39,11184.84,15881.75,13394.84,16543.6,9902.723,13372.25,8721.279,10537.97,27290.61,28335.33
2017-02-06,74279.42,78385.27,65356.25,70886.11,16480.14,23029.51,14031.22,18137.21,12548.32,17300.54,7556.292,10080.29,24174.44,25217.15
2017-02-07,78456.8,83216.91,77263.68,80992.28,18314.58,23222.52,14823.45,18837.93,13134.35,16747.81,8020.257,10477.47,26850.55,28059.56
2017-02-08,48602.68,51161.28,48615.0,52658.9,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,15255.56,15761.19
2017-02-09,57201.36,61988.26,50541.92,53974.07,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,14775.17,16156.33
2017-02-10,48791.7,57785.97,47770.05,55096.73,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,11470.48,12154.77
2017-02-13,34960.19,38838.02,38749.91,42016.26,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,9396.547,10704.77
2017-02-14,40961.51,44889.97,40413.35,43260.73,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,6905.794,6998.988
2017-02-15,45212.37,48386.59,43711.33,46419.83,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,7838.676,8124.862
2017-02-16,47221.5,50751.07,52701.18,55654.53,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,14040.46,14632.93
2017-02-17,31873.04,36261.01,34322.72,35540.8,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,8086.292,8405.142
2017-02-20,63097.56,68557.14,66108.12,70894.93,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,18842.45,19469.16
2017-02-21,48832.67,53390.57,49358.63,50856.42,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,13778.75,14492.37
2017-02-22,44751.38,47418.61,37777.4,38498.32,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,8721.205,9111.436
2017-02-23,43697.14,46375.46,37965.31,39540.73,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,10960.76,11211.18
2017-02-24,58015.35,60387.38,51594.78,53684.91,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,11217.93,11744.36
2017-02-27,50933.96,53757.36,46686.67,47965.98,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,11011.44,11218.35
2017-02-28,42278.85,44221.61,41403.63,43102.21,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,6359.095,6602.6
2017-03-01,51884.13,55681.74,45877.46,47118.67,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,13354.09,13625.55
2017-03-02,75856.37,81132.74,68022.86,72327.48,14194.345000000001,18039.809999999998,12188.145,15344.39,11038.830000000002,13739.805,5643.5618555,7097.269,24443.72,25011.09
2017-03-03,82550.23,87654.75,73687.27,79861.45,19178.97,24735.19,14031.97,17631.02,13159.87,16715.58,8625.513,10180.84,28832.31,29668.36
2017-03-06,77906.16,84982.14,72806.5,79733.56,17723.57,23459.54,15490.75,19204.71,12874.97,16891.47,8530.771,10465.67,27305.46,28701.2
2017-03-07,82137.11,88910.28,79822.61,81744.02,17243.37,22165.18,15335.29,18064.86,14679.31,18042.52,8689.352,10103.04,29531.24,29789.61
2017-03-08,81826.05,86382.12,78008.92,81139.98,17674.85,23384.41,15256.65,18834.45,12867.84,16513.5,8513.196,10228.11,27685.37,28333.34
2017-03-09,77388.77,83181.41,76514.2,79751.31,21808.82,27232.97,14972.01,19139.52,13403.08,17329.91,8377.848,10421.63,26867.63,27184.74
2017-03-10,78797.4,86824.34,81028.4,83498.05,18422.06,23779.31,16185.25,19599.29,11938.29,15919.46,8578.225,10114.82,27932.38,28456.12
2017-03-13,82052.19,87345.35,74725.18,80670.3,22458.46,27724.89,16256.61,19746.76,13371.09,17825.05,8557.456,10160.76,28350.16,28882.03
2017-03-14,80866.82,88116.22,78872.49,83407.11,18139.8,23655.69,13263.45,17972.15,12836.96,16745.58,7347.088,10008.35,28458.6,29001.0
2017-03-15,75594.94,83591.16,78094.23,82340.23,18350.13,22949.13,15194.26,18403.55,13067.76,17016.14,7960.188,9838.186,27605.18,28655.7
2017-03-16,79808.18,86257.03,81470.27,83603.63,19053.51,24429.46,14723.26,19057.14,11644.25,16573.91,8680.676,10451.17,28470.4,29259.95
2017-03-17,80716.02,86474.89,77886.61,82403.27,17954.44,23649.86,15494.66,18242.79,13751.76,17012.3,8268.599,10026.64,29151.96,29668.42
2017-03-20,81798.46,87042.57,77194.84,82468.35,18631.2,23709.44,14751.89,18696.94,12775.62,16392.1,7715.47,10116.04,28258.96,29221.19
2017-03-21,82664.9,87508.28,80357.23,82680.57,18753.33,22569.3,15124.68,18465.92,15002.42,18569.4,8047.266,10047.37,29589.39,29819.12
2017-03-22,82162.03,86641.72,80882.75,83376.24,18172.49,23464.48,14627.37,18244.65,13228.1,16723.29,8346.144,10168.02,28417.46,28827.44
2017-03-23,77991.18,83979.78,78005.26,81975.72,18525.73,23460.57,14730.22,18519.63,12534.15,16836.16,8286.839,10161.31,29120.19,29623.64
2017-03-24,82124.52,86594.83,74424.75,77913.21,17387.41,22383.74,15401.8,18275.43,13113.28,16324.42,9089.421,10602.59,26385.69,26829.14
2017-03-27,83786.71,89104.31,73653.89,76122.8,17967.83,23115.56,14899.1,18166.71,14027.65,17826.43,8495.084,10370.3,28272.28,28831.5
2017-03-28,83212.28,89322.71,75171.92,78058.24,18746.46,23898.07,15014.67,18274.57,14088.41,17683.83,8258.433,9990.735,28165.56,28947.85
2017-03-29,84467.73,87899.0,73625.49,76489.76,18332.02,23536.96,15747.22,18906.81,14056.12,17583.57,8815.479,10601.95,28374.75,28882.46
2017-03-30,81611.55,88407.07,73003.56,78160.87,12897.48,16476.95,9382.474,12386.42,8190.871,10399.57,5420.1,7165.328,23788.86,25140.01
2017-03-31,72742.74,80066.8,74809.04,78118.35,18431.32,23092.58,15768.68,18880.1,13429.27,16539.05,8804.297,10205.41,27834.64,28445.43
2017-04-03,81198.24,86217.01,70745.82,72690.46,12773.62,17587.41,10697.77,14494.47,9912.885,13234.27,6110.387,7527.192,27784.25,28106.95
2017-04-04,82486.82,88096.84,70980.48,76434.72,17641.32,22910.37,14422.71,18043.08,13561.06,17696.03,8589.878,10283.66,28873.07,29380.11
